20
{
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
150, 250.0
0, 0.0
60, 60.0
0, 0.0
}
{
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
120, 150.0
60, 60.0
0, 0.0
0, 0.0
}
{
0, 0.0
0, 0.0
900, 1200.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
0, 0.0
}
[
Washington D.C.
Nueva York
Los Angeles
Toronto
Vancouver
CDMX
Monterrey
Guadalajara
Londres
Manchester
Roma
Paris
Madrid
Barcelona
Shanghai
Pekin
Tokio
Seul
Busan
Sidney
]
